"name";"parent_area";"admin_title";"admin_level_id";"building_count";"population_total";"population_males";"population_females";"population_age_average_age";"population_age_males_0to9";"population_age_males_10to19";"population_age_males_20to29";"population_age_males_30to39";"population_age_males_40to49";"population_age_males_50to59";"population_age_males_60to69";"population_age_males_70to79";"population_age_males_over80";"population_age_females_0to9";"population_age_females_10to19";"population_age_females_20to29";"population_age_females_30to39";"population_age_females_40to49";"population_age_females_50to59";"population_age_females_60to69";"population_age_females_70to79";"population_age_females_over80";"race_white";"race_black";"race_indian";"race_asian";"race_hawaiian";"race_other";"race_two_or_more";"marital_never_married";"marital_now_married";"marital_separated";"marital_widowed";"marital_divorced";"unemployment_rate";"mean_annual_earnings_total";"mean_annual_earnings_male";"mean_annual_earnings_female";"nationality_us_citizen_born_in_us";"nationality_us_citizen_born_in_islands";"nationality_us_citizen_born_in_abroad";"nationality_us_citizen_naturalization";"nationality_not_us_citizen";"household_units";"household_1_person";"household_2_persons";"household_3_persons";"household_4_persons";"household_5_persons";"household_6_persons";"household_7_or_more_persons";"language_only_english";"language_spanish";"language_indoeuropean";"language_asian";"language_other";"crimes_1000capita_burglary";"crimes_1000capita_felonyassault";"crimes_1000capita_grandlarceny";"crimes_1000capita_grandlarcenyofmotorvehicle";"crimes_1000capita_murder";"crimes_1000capita_rape";"crimes_1000capita_robbery";"education_noschoolcompleted";"education_nurseryschool";"education_kindergarten";"education_1st_grade";"education_2nd_grade";"education_3rd_grade";"education_4th_grade";"education_5th_grade";"education_6th_grade";"education_7th_grade";"education_8th_grade";"education_9th_grade";"education_10th_grade";"education_11th_grade";"education_12th_grade_nodiploma";"education_highschool_diploma";"education_ged_or_alt_cred";"education_college_less1year";"education_college_no_degree";"education_associate_degree";"education_bachelor_degree";"education_master_degree";"education_professionalschool_degree";"education_doctorate_degree";"poverty_below_level";"poverty_below_level_percent";"houseage_1939_and_earlier";"houseage_1940_to_1949";"houseage_1950_to_1959";"houseage_1960_to_1969";"houseage_1970_to_1979";"houseage_1980_to_1989";"houseage_1990_to_1999";"houseage_2000_to_2009";"houseage_2010_and_later";"rent_no_cach_rent";"rent_grossusd_100_or_less";"rent_grossusd_100_to_149";"rent_grossusd_150_to_199";"rent_grossusd_200_to_249";"rent_grossusd_250_to_299";"rent_grossusd_300_to_349";"rent_grossusd_350_to_399";"rent_grossusd_400_to_449";"rent_grossusd_450_to_499";"rent_grossusd_500_to_549";"rent_grossusd_550_to_599";"rent_grossusd_600_to_649";"rent_grossusd_650_to_699";"rent_grossusd_700_to_749";"rent_grossusd_750_to_799";"rent_grossusd_800_to_899";"rent_grossusd_900_to_999";"rent_grossusd_1000_to_1249";"rent_grossusd_1259_to_1549";"rent_grossusd_1550_to_1999";"rent_grossusd_2000_or_more";"housingunitcost_10000_or_less";"housingunitcost_10000_to_14999";"housingunitcost_15000_to_19999";"housingunitcost_20000_to_24999";"housingunitcost_25000_to_29999";"housingunitcost_30000_to_34999";"housingunitcost_35000_to_39999";"housingunitcost_40000_to_49999";"housingunitcost_50000_to_59999";"housingunitcost_60000_to_69999";"housingunitcost_70000_to_79999";"housingunitcost_80000_to_89999";"housingunitcost_90000_to_99999";"housingunitcost_100000_to_124999";"housingunitcost_125000_to_149999";"housingunitcost_150000_to_174999";"housingunitcost_175000_to_199999";"housingunitcost_200000_to_249999";"housingunitcost_250000_to_299999";"housingunitcost_300000_to_399999";"housingunitcost_400000_to_499999";"housingunitcost_500000_to_749999";"housingunitcost_750000_to_999999";"housingunitcost_1000000_or_more";"househeating_utilitygas";"househeating_tankedlpgas";"househeating_electricity";"househeating_oilkerosene";"househeating_coalcoke";"househeating_wood";"househeating_solarenergy";"househeating_otherfuel";"househeating_nofuelused"
"11414";"Queens";"ZIP Codes";264;5880;"26148";"12295";"13853";"44";"1352";"1315";"1337";"1618";"1772";"1759";"1478";"1030";"634";"1220";"1295";"1407";"1671";"1816";"2058";"1874";"1341";"1171";"22754";"528";"53";"942";"7";"1334";"530";"6601";"12804";"440";"2390";"2020";"8";"65743";"70982";"59366";"22543";"769";"572";"3443";"1442";"11330";"3258";"3332";"1744";"1355";"1355";"1355";"1355";"72";"13";"14";"1";"0";"0.92";"0.69";"3.29";"0.92";"0";"0.08";"0.5";"394";"0";"0";"0";"30";"166";"61";"187";"155";"38";"349";"433";"646";"402";"860";"7162";"670";"1183";"2234";"1564";"3129";"1327";"286";"195";"2566";"9";"1030";"834";"2557";"4598";"1220";"586";"342";"506";"0";"76";"0";"0";"0";"0";"77";"0";"0";"0";"38";"0";"0";"0";"26";"40";"0";"90";"348";"561";"563";"1018";"192";"30";"0";"0";"0";"0";"0";"14";"49";"0";"33";"184";"103";"21";"348";"212";"413";"466";"425";"316";"817";"671";"2753";"1302";"75";"9058";"111";"440";"1600";"13";"0";"0";"26";"13"
"11415";"Queens";"ZIP Codes";182;1622;"19341";"9255";"10086";"40";"1051";"927";"1325";"1728";"1382";"1227";"882";"436";"297";"1013";"825";"1527";"1743";"1363";"1377";"1039";"613";"586";"12041";"1415";"65";"3241";"13";"1655";"911";"6060";"7761";"509";"1036";"1260";"8";"62124";"63954";"59952";"10648";"333";"498";"5196";"2789";"9206";"3401";"2601";"1172";"739";"739";"739";"739";"42";"25";"24";"5";"4";"0.93";"0.67";"1.71";"0.88";"0";"0.05";"0.36";"173";"0";"0";"45";"37";"30";"104";"86";"148";"117";"142";"162";"244";"142";"222";"2414";"297";"445";"1702";"1368";"3404";"2240";"470";"223";"2174";"11";"3083";"2004";"2102";"1005";"655";"181";"109";"173";"0";"221";"0";"0";"14";"10";"21";"10";"0";"42";"8";"0";"149";"42";"61";"25";"127";"194";"261";"1529";"1397";"1004";"336";"8";"12";"0";"12";"0";"23";"0";"0";"0";"13";"17";"21";"28";"118";"127";"147";"150";"557";"280";"348";"257";"483";"296";"85";"3932";"129";"467";"3785";"0";"4";"5";"80";"31"
"11416";"Queens";"ZIP Codes";191;4169;"24861";"12369";"12492";"34";"1750";"2046";"2054";"1786";"1911";"1468";"822";"346";"186";"1598";"1872";"2006";"1838";"1937";"1489";"929";"460";"363";"7899";"2808";"361";"5718";"27";"6061";"1987";"7163";"9671";"417";"953";"1499";"14";"47805";"52229";"42015";"11568";"653";"284";"6819";"5653";"7806";"1137";"1521";"1379";"1370";"1370";"1370";"1370";"40";"34";"17";"8";"1";"2.17";"1.33";"2.94";"0.8";"0.08";"0.04";"1.45";"620";"8";"5";"0";"82";"96";"61";"210";"481";"150";"327";"367";"431";"459";"631";"3979";"877";"660";"1680";"1327";"2065";"622";"217";"122";"3660";"15";"4167";"1025";"802";"582";"463";"169";"190";"478";"0";"66";"0";"0";"15";"50";"0";"5";"0";"27";"0";"0";"35";"17";"0";"124";"51";"217";"271";"856";"807";"1250";"108";"0";"0";"0";"0";"0";"0";"12";"15";"10";"0";"0";"8";"0";"28";"35";"14";"45";"113";"150";"596";"863";"1017";"59";"56";"5436";"140";"108";"1202";"0";"20";"0";"0";"14"
"11417";"Queens";"ZIP Codes";128;5805;"28967";"14008";"14959";"36";"1788";"2073";"2100";"1938";"2249";"1963";"1124";"490";"283";"1800";"2082";"2122";"2119";"2384";"2033";"1271";"658";"490";"11888";"2589";"392";"5894";"37";"5920";"2247";"8167";"12009";"613";"1277";"2229";"10";"50247";"53145";"46104";"16070";"465";"320";"7394";"6076";"9714";"1808";"2151";"1725";"1683";"1683";"1683";"1683";"52";"30";"14";"4";"0";"1.55";"1.28";"3";"1.52";"0.03";"0.21";"1.35";"587";"0";"0";"0";"132";"143";"177";"201";"480";"101";"317";"427";"606";"499";"719";"6179";"863";"890";"2315";"1487";"2562";"927";"201";"44";"4226";"14";"4367";"1162";"1701";"1417";"502";"306";"161";"384";"0";"88";"8";"0";"17";"15";"4";"0";"25";"9";"9";"24";"15";"14";"35";"81";"33";"209";"239";"1125";"1214";"922";"117";"0";"0";"0";"0";"0";"0";"0";"33";"15";"31";"40";"23";"44";"11";"0";"25";"0";"63";"96";"904";"1915";"1599";"170";"8";"7701";"191";"187";"976";"0";"54";"14";"57";"0"
"11418";"Queens";"ZIP Codes";183;5342;"36256";"18172";"18084";"35";"2445";"2573";"3004";"2892";"2688";"2341";"1326";"600";"303";"2394";"2398";"2798";"2703";"2678";"2356";"1454";"788";"515";"13398";"3955";"445";"7547";"74";"7939";"2898";"10563";"14729";"857";"1407";"2062";"11";"45806";"48667";"41162";"15481";"1032";"508";"10989";"8811";"11854";"2178";"2536";"1982";"1843";"1843";"1843";"1843";"38";"40";"16";"4";"1";"1.16";"1.49";"2.68";"1.16";"0";"0.14";"1.27";"341";"5";"0";"16";"194";"189";"79";"379";"719";"172";"696";"657";"885";"579";"986";"5909";"1489";"728";"2609";"1700";"3985";"1596";"339";"145";"4502";"12";"7757";"1204";"1395";"512";"257";"265";"63";"342";"5";"136";"0";"0";"11";"0";"0";"46";"39";"43";"77";"41";"37";"46";"97";"79";"99";"386";"455";"1624";"1525";"1367";"167";"0";"12";"0";"14";"52";"9";"5";"35";"5";"0";"27";"25";"36";"36";"20";"74";"162";"317";"193";"770";"1022";"1770";"131";"30";"7921";"177";"269";"2494";"53";"10";"0";"48";"48"
"11419";"Queens";"ZIP Codes";188;7744;"47211";"23557";"23654";"35";"2974";"3628";"3831";"3235";"3697";"3387";"1782";"769";"254";"2794";"3400";"3625";"3286";"3998";"3154";"1975";"950";"472";"5825";"8585";"908";"15658";"99";"9497";"6639";"14096";"19459";"1231";"1909";"2965";"10";"40972";"44083";"36795";"15248";"831";"440";"17390";"14210";"13454";"1430";"2342";"2472";"2699";"2699";"2699";"2699";"64";"16";"17";"3";"0";"1.38";"1.61";"2.1";"0.66";"0";"0.04";"1.61";"1100";"0";"7";"58";"145";"193";"363";"533";"1271";"382";"1119";"694";"985";"644";"1783";"10592";"1541";"724";"2763";"1406";"4217";"1049";"155";"30";"7502";"16";"7691";"1889";"1454";"592";"556";"251";"72";"659";"0";"84";"0";"0";"0";"0";"11";"6";"5";"29";"0";"49";"39";"97";"10";"48";"68";"200";"290";"1375";"1452";"1482";"257";"0";"0";"0";"5";"0";"0";"10";"94";"10";"5";"4";"0";"6";"22";"0";"19";"25";"104";"271";"1480";"2631";"1875";"268";"74";"9913";"110";"371";"1963";"0";"0";"10";"15";"23"
"11420";"Queens";"ZIP Codes";127;9243;"44354";"21457";"22897";"36";"2741";"3269";"3333";"2924";"3445";"2933";"1669";"765";"378";"2689";"3246";"3373";"3075";"3679";"3165";"1923";"1068";"679";"6902";"14452";"749";"8921";"92";"8473";"4765";"14875";"18455";"1450";"1814";"2780";"10";"47777";"52215";"42572";"21059";"891";"530";"16244";"9502";"13743";"1804";"2706";"2609";"2655";"2655";"2655";"2655";"67";"22";"7";"3";"1";"1.51";"1.26";"2.43";"1.47";"0";"0.14";"1.47";"801";"0";"17";"37";"78";"213";"427";"573";"885";"246";"588";"596";"679";"897";"1467";"9186";"1728";"1118";"3833";"2063";"4324";"1323";"281";"55";"5744";"12";"5886";"2670";"2880";"1304";"439";"183";"307";"591";"0";"83";"0";"0";"0";"7";"17";"18";"0";"15";"14";"37";"31";"51";"141";"53";"60";"220";"278";"887";"1024";"822";"349";"25";"0";"5";"0";"15";"15";"19";"42";"17";"28";"0";"20";"0";"13";"8";"123";"82";"302";"532";"2451";"2750";"2503";"382";"69";"10595";"196";"155";"2481";"28";"0";"0";"53";"0"
"11421";"Queens";"ZIP Codes";187;6389;"39127";"19312";"19815";"36";"2562";"2896";"3058";"2894";"2982";"2477";"1468";"647";"328";"2347";"2705";"3050";"2798";"3063";"2673";"1731";"817";"631";"16907";"3047";"504";"6153";"26";"9921";"2569";"12476";"15765";"650";"1621";"2789";"12";"46549";"46961";"46029";"21281";"1416";"553";"10210";"8412";"12695";"2169";"2638";"2249";"2047";"2047";"2047";"2047";"33";"47";"9";"10";"1";"1.12";"0.84";"1.79";"1.33";"0";"0.08";"0.84";"749";"0";"0";"0";"172";"114";"69";"325";"750";"138";"666";"581";"787";"968";"928";"6796";"1244";"1133";"3455";"1928";"4111";"1564";"239";"71";"6099";"15";"8070";"1642";"1919";"615";"286";"178";"153";"215";"0";"230";"0";"15";"0";"0";"6";"6";"0";"19";"9";"46";"43";"40";"102";"84";"116";"231";"286";"1559";"1535";"1395";"159";"25";"32";"0";"6";"0";"0";"14";"45";"0";"18";"7";"0";"3";"83";"79";"152";"79";"273";"276";"1625";"1732";"1599";"144";"62";"9517";"125";"141";"2259";"0";"0";"0";"33";"60"
"11422";"Queens";"ZIP Codes";126;6921;"30425";"13815";"16610";"36";"1940";"2351";"2071";"1680";"1974";"1967";"1178";"437";"217";"1789";"2268";"2332";"2246";"2757";"2425";"1505";"811";"477";"2208";"25474";"131";"643";"6";"1100";"863";"10927";"10181";"996";"1485";"2388";"8";"54838";"58937";"51899";"18515";"170";"242";"9772";"4417";"9900";"1601";"2175";"1927";"1725";"1725";"1725";"1725";"73";"5";"16";"2";"4";"1.41";"0.95";"2.27";"1.02";"0";"0.03";"0.79";"442";"0";"0";"17";"0";"29";"43";"39";"248";"74";"230";"235";"313";"267";"658";"4419";"699";"1035";"3941";"1992";"4275";"1648";"345";"84";"2238";"7";"1905";"1641";"2741";"1945";"531";"379";"292";"695";"0";"33";"0";"0";"0";"0";"16";"0";"9";"0";"0";"32";"0";"0";"0";"76";"9";"45";"105";"520";"347";"1268";"409";"37";"10";"0";"9";"9";"43";"36";"23";"0";"18";"32";"4";"48";"122";"66";"69";"6";"62";"210";"1817";"2557";"1569";"122";"0";"8060";"54";"247";"1328";"0";"0";"8";"10";"31"
"11423";"Queens";"ZIP Codes";176;5777;"29987";"14160";"15827";"39";"1652";"2042";"2111";"1881";"2075";"2047";"1307";"681";"364";"1620";"1908";"2237";"2024";"2387";"2363";"1720";"924";"644";"4587";"12702";"350";"5902";"45";"4041";"2360";"9951";"11384";"1046";"1778";"2122";"11";"52826";"56060";"48955";"14405";"388";"304";"10327";"6001";"10165";"1999";"2346";"1742";"1577";"1577";"1577";"1577";"63";"14";"14";"6";"3";"1.23";"1.23";"2.03";"0.83";"0";"0.1";"1.17";"626";"11";"35";"44";"59";"15";"204";"366";"500";"74";"743";"301";"611";"429";"793";"4971";"895";"854";"3257";"1403";"3638";"1144";"584";"171";"3716";"12";"4359";"1698";"2608";"798";"240";"198";"195";"326";"0";"77";"0";"32";"0";"0";"9";"31";"0";"11";"27";"111";"55";"115";"76";"91";"147";"274";"211";"1055";"724";"540";"207";"18";"17";"0";"12";"0";"0";"30";"14";"14";"15";"11";"79";"0";"192";"411";"290";"153";"147";"187";"999";"1370";"1355";"435";"250";"6911";"137";"327";"2303";"0";"34";"0";"17";"63"
"11426";"Queens";"ZIP Codes";169;5322;"17590";"8542";"9048";"40";"931";"1182";"1165";"1045";"1202";"1507";"855";"412";"243";"861";"1094";"1170";"1103";"1350";"1478";"979";"494";"519";"8141";"992";"69";"6296";"4";"1198";"890";"4368";"8927";"150";"1004";"955";"8";"61784";"64420";"57964";"11472";"186";"232";"4643";"2314";"6389";"1430";"1550";"1069";"1031";"1031";"1031";"1031";"51";"12";"26";"11";"0";"0.68";"0.74";"1.48";"0.63";"0";"0.23";"0.28";"214";"0";"0";"0";"10";"0";"0";"83";"64";"58";"135";"25";"297";"110";"292";"3364";"402";"450";"1767";"1049";"3039";"1313";"216";"147";"1042";"6";"1646";"1933";"1861";"644";"242";"166";"42";"149";"0";"75";"0";"0";"0";"0";"0";"0";"0";"0";"13";"0";"13";"12";"27";"0";"15";"125";"44";"337";"314";"344";"90";"0";"0";"0";"0";"0";"0";"0";"60";"22";"33";"0";"74";"12";"40";"61";"119";"116";"127";"189";"348";"1479";"1608";"195";"44";"3916";"101";"144";"1775";"0";"0";"0";"0";"0"
"11427";"Queens";"ZIP Codes";173;4980;"23593";"11420";"12173";"40";"1333";"1397";"1572";"1503";"1685";"1793";"1222";"558";"357";"1187";"1363";"1611";"1601";"1817";"1922";"1359";"657";"656";"6630";"5660";"146";"7592";"51";"2271";"1243";"6983";"10606";"564";"1105";"1347";"7";"57706";"61325";"53183";"12606";"285";"106";"7767";"3837";"7958";"1743";"1955";"1400";"1301";"1301";"1301";"1301";"50";"13";"25";"10";"2";"0.64";"0.81";"1.57";"0.59";"0";"0";"0.34";"394";"0";"0";"15";"11";"27";"47";"69";"142";"142";"269";"201";"456";"192";"582";"4296";"463";"823";"2022";"1177";"4110";"1324";"376";"105";"2429";"10";"1788";"1857";"3211";"683";"254";"92";"122";"282";"0";"74";"0";"0";"7";"44";"0";"44";"0";"0";"0";"10";"38";"33";"22";"47";"52";"193";"340";"834";"542";"707";"142";"0";"0";"11";"0";"0";"0";"3";"24";"0";"0";"30";"10";"0";"85";"73";"265";"177";"183";"54";"750";"1262";"1545";"288";"31";"5757";"78";"252";"1803";"0";"10";"0";"10";"10"
"11428";"Queens";"ZIP Codes";177;4435;"19168";"9289";"9879";"37";"1158";"1327";"1394";"1306";"1388";"1290";"917";"369";"140";"1077";"1230";"1436";"1336";"1446";"1554";"1030";"484";"286";"4373";"4683";"173";"5120";"41";"3086";"1692";"5743";"8553";"434";"861";"1408";"10";"47332";"47557";"47031";"7607";"253";"115";"7640";"4169";"5780";"782";"1137";"1114";"1133";"1133";"1133";"1133";"46";"26";"19";"9";"1";"0.57";"0.57";"1.46";"0.52";"0";"0.05";"0.37";"289";"0";"0";"17";"60";"0";"108";"114";"367";"130";"211";"227";"232";"310";"591";"3892";"481";"486";"1714";"975";"2636";"956";"88";"23";"1497";"8";"3651";"953";"842";"144";"176";"116";"68";"67";"19";"165";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"22";"31";"77";"8";"118";"141";"412";"330";"453";"113";"0";"0";"6";"0";"14";"1";"0";"37";"24";"0";"0";"4";"0";"23";"0";"11";"0";"68";"88";"1330";"1551";"741";"33";"16";"4385";"57";"155";"1195";"0";"0";"5";"20";"0"
"11429";"Queens";"ZIP Codes";180;6027;"25105";"11551";"13554";"38";"1459";"1792";"1760";"1449";"1669";"1576";"1005";"589";"252";"1380";"1813";"1947";"1643";"2030";"1948";"1385";"897";"511";"1529";"20289";"144";"840";"34";"1350";"919";"10115";"9017";"803";"1635";"2088";"14";"50793";"52450";"49288";"15223";"240";"246";"8312";"4550";"7791";"1115";"1631";"1427";"1305";"1305";"1305";"1305";"66";"8";"23";"1";"2";"0.8";"1.51";"1.59";"0.68";"0.04";"0.04";"1.47";"335";"0";"16";"0";"78";"0";"49";"137";"292";"106";"361";"327";"390";"532";"461";"4975";"1100";"987";"3330";"1728";"2604";"1032";"195";"47";"3749";"13";"3751";"1693";"1449";"646";"125";"69";"51";"223";"0";"161";"0";"0";"0";"0";"0";"0";"0";"22";"8";"11";"0";"16";"37";"100";"6";"180";"248";"648";"492";"495";"216";"28";"0";"0";"0";"0";"0";"26";"17";"10";"16";"30";"5";"20";"15";"0";"30";"25";"69";"241";"1825";"1670";"844";"29";"28";"5646";"47";"146";"1713";"0";"5";"0";"11";"0"
"11430";"Queens";"ZIP Codes";132;1;"184";"68";"116";"23";"24";"15";"11";"7";"5";"3";"2";"1";"0";"22";"15";"40";"19";"16";"3";"1";"0";"0";"20";"126";"0";"8";"0";"25";"5";"91";"0";"10";"0";"0";"33";"0";"0";"0";"81";"0";"0";"15";"5";"0";"0";"0";"0";"0";"0";"0";"0";"70";"30";"0";"0";"0";"10.87";"27.17";"10.87";"0";"0";"0";"10.87";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"15";"5";"5";"51";"10";"0";"0";"5";"5";"0";"0";"80";"79";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"11432";"Queens";"ZIP Codes";178;7376;"60809";"29988";"30821";"37";"3630";"4248";"5059";"4422";"4287";"3850";"2509";"1282";"701";"3492";"4345";"4663";"4322";"4036";"4001";"2873";"1675";"1414";"14496";"12023";"614";"21601";"62";"8336";"3677";"18837";"22100";"1425";"3148";"3384";"13";"52359";"51662";"53347";"24661";"692";"408";"18300";"14644";"19518";"4509";"4100";"3133";"3071";"3071";"3071";"3071";"37";"24";"28";"10";"2";"0.81";"1.09";"2.25";"0.54";"0.02";"0.08";"1.73";"1015";"74";"4";"12";"111";"271";"349";"536";"1258";"472";"1008";"677";"952";"555";"1425";"7192";"1643";"1148";"3364";"3403";"8579";"3857";"1135";"354";"10749";"19";"5740";"3595";"4073";"2871";"1314";"551";"454";"889";"151";"314";"16";"15";"10";"87";"84";"69";"43";"48";"47";"111";"135";"198";"78";"133";"221";"612";"742";"2868";"2718";"1979";"595";"17";"1";"0";"0";"30";"0";"24";"68";"68";"78";"66";"55";"117";"281";"145";"347";"130";"337";"175";"599";"1088";"2685";"867";"405";"14235";"189";"718";"3279";"5";"0";"0";"181";"99"
"11433";"Queens";"ZIP Codes";184;6612;"32687";"14819";"17868";"35";"2334";"2626";"2411";"1832";"2027";"1730";"1015";"601";"243";"2165";"2544";"2671";"2400";"2473";"2255";"1526";"1091";"743";"1719";"24602";"401";"1637";"26";"2961";"1341";"11279";"7145";"1355";"1952";"2308";"15";"44804";"46270";"43618";"19910";"462";"186";"5756";"4537";"11483";"2500";"2169";"1879";"1480";"1480";"1480";"1480";"78";"12";"7";"1";"1";"1.93";"3.82";"4.53";"1.25";"0.12";"0.15";"3.09";"547";"0";"0";"0";"10";"57";"213";"238";"372";"299";"523";"470";"581";"823";"771";"4445";"1221";"637";"3261";"1302";"2209";"814";"121";"96";"7256";"24";"2921";"1724";"2051";"892";"578";"657";"1065";"1408";"0";"72";"0";"44";"272";"378";"285";"200";"133";"136";"119";"42";"133";"178";"85";"238";"102";"186";"316";"647";"821";"1097";"219";"15";"0";"0";"5";"0";"16";"16";"33";"47";"0";"27";"0";"35";"31";"8";"70";"19";"288";"369";"1240";"1141";"658";"23";"28";"7090";"105";"793";"1690";"0";"0";"0";"43";"51"
"11434";"Queens";"ZIP Codes";189;10761;"59129";"25829";"33300";"38";"3646";"4297";"3783";"3101";"3709";"3262";"2186";"1110";"735";"3755";"4279";"4438";"4145";"5032";"4676";"3484";"2071";"1420";"1709";"52244";"273";"906";"26";"2218";"1753";"22376";"15460";"2396";"3755";"5045";"13";"49580";"51257";"48250";"41759";"613";"311";"11565";"7605";"21681";"5486";"4998";"3628";"2773";"2773";"2773";"2773";"84";"7";"6";"1";"2";"1.49";"2.86";"2.28";"1.07";"0.07";"0.12";"1.2";"580";"0";"10";"41";"29";"36";"112";"240";"637";"221";"379";"480";"896";"1153";"1475";"10116";"2483";"2038";"8056";"3177";"5192";"2453";"299";"94";"7708";"13";"4234";"2748";"3863";"6011";"1086";"904";"1055";"1523";"0";"234";"0";"5";"60";"171";"60";"121";"68";"119";"46";"117";"195";"249";"406";"390";"536";"1028";"1115";"2019";"1439";"1493";"485";"39";"129";"58";"43";"30";"24";"6";"36";"134";"43";"38";"42";"42";"42";"30";"131";"106";"290";"865";"3143";"2135";"1861";"119";"103";"14277";"306";"1506";"2830";"0";"0";"0";"778";"148"
"11435";"Queens";"ZIP Codes";181;6530;"53687";"26353";"27334";"36";"3526";"3554";"4446";"4280";"3933";"3213";"1937";"931";"533";"3316";"3278";"4421";"4379";"3878";"3463";"2339";"1385";"875";"14171";"14858";"627";"10565";"120";"9804";"3542";"17561";"19137";"1242";"2065";"3302";"13";"49540";"50717";"48050";"24300";"544";"761";"14200";"12483";"18963";"4368";"4350";"3072";"2702";"2702";"2702";"2702";"47";"28";"17";"5";"2";"1.01";"1.58";"2.48";"0.82";"0.07";"0.17";"1.32";"769";"8";"27";"160";"124";"530";"217";"295";"1300";"631";"586";"588";"744";"900";"1430";"7543";"1811";"1263";"3691";"2939";"7056";"2654";"634";"327";"8356";"16";"5050";"4004";"5432";"2053";"896";"626";"495";"984";"29";"154";"10";"5";"0";"94";"39";"41";"18";"75";"62";"55";"48";"136";"122";"214";"250";"613";"858";"2922";"2825";"1833";"621";"4";"0";"12";"10";"0";"11";"0";"51";"96";"13";"22";"29";"13";"287";"231";"445";"199";"1012";"514";"989";"1144";"1750";"140";"56";"13132";"332";"817";"3397";"18";"0";"0";"227";"100"
"11436";"Queens";"ZIP Codes";7;4355;"17949";"8379";"9570";"36";"1206";"1365";"1295";"1074";"1241";"1108";"607";"300";"183";"1171";"1372";"1319";"1306";"1480";"1314";"752";"479";"377";"693";"13590";"207";"1159";"18";"1371";"911";"6064";"5246";"722";"988";"983";"12";"48073";"51154";"44837";"10784";"100";"91";"3356";"2985";"5924";"870";"1184";"1100";"974";"974";"974";"974";"82";"7";"5";"2";"3";"3.06";"3.79";"2.34";"1.39";"0.06";"0.11";"1.28";"329";"0";"1";"0";"0";"47";"15";"86";"199";"39";"280";"177";"262";"283";"434";"2818";"966";"610";"1882";"737";"1450";"558";"40";"18";"2409";"14";"2164";"816";"849";"1167";"164";"165";"148";"373";"0";"91";"0";"15";"0";"0";"25";"0";"46";"0";"33";"0";"0";"48";"41";"29";"5";"47";"40";"318";"129";"590";"161";"5";"0";"0";"0";"6";"11";"33";"16";"0";"28";"36";"60";"11";"0";"0";"58";"58";"183";"360";"1198";"949";"520";"22";"34";"4077";"42";"236";"851";"0";"0";"0";"0";"0"
"11451";"Queens";"ZIP Codes";185;5;"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"11691";"Queens";"ZIP Codes";150;6544;"60035";"28160";"31875";"35";"5177";"4847";"4150";"3412";"3169";"3157";"2102";"1385";"761";"4995";"4572";"4548";"4200";"4063";"3673";"2576";"1887";"1361";"18605";"30103";"475";"1197";"62";"7220";"2373";"20782";"15425";"2358";"3444";"3766";"12";"47788";"50494";"45333";"39403";"1049";"965";"10252";"9773";"21160";"5643";"4409";"3118";"2584";"2584";"2584";"2584";"66";"22";"7";"1";"4";"1.77";"2.52";"1.95";"0.77";"0.05";"0.13";"1.22";"1200";"0";"0";"100";"130";"294";"267";"405";"921";"406";"798";"781";"1246";"1865";"983";"8221";"2058";"1334";"5001";"2103";"4839";"2203";"497";"190";"16094";"27";"3623";"2040";"4094";"3983";"3876";"656";"872";"2173";"0";"180";"43";"148";"275";"1361";"489";"456";"277";"310";"299";"389";"297";"283";"252";"323";"259";"842";"881";"3275";"1892";"1436";"477";"11";"10";"0";"11";"10";"0";"0";"54";"0";"0";"0";"30";"32";"19";"16";"8";"7";"183";"250";"851";"1463";"1379";"271";"172";"12440";"344";"1475";"4393";"82";"0";"14";"155";"318"
